"_created_at","_updated_at","_id","outlet_id","outlet_en","outlet_type","outlet_ar","year","value","key_indicator_id","key_indicator_en","key_indicator_ar","in_out"
1509081855316,1509081855316,"in_4733",4,"","بحري","ميناء صلالة",2014,4900,96,"Miscellanous manufactured articles","مصنوعــات متنوعــة ","out"
1509081855316,1509081855316,"in_4734",4,"","بحري","ميناء صلالة",2014,0,97,"Works of art, collectors' pieces and antiques","تحف فنية ، قطع للمجموعات وقطع أثرية ","out"
1509081855316,1509081855316,"in_4735",4,"","بحري","ميناء صلالة",2014,2120,98,"Commodities Subject to Special Provisions","سلع ذات إحكام خاصة","out"
1509081855316,1509081855316,"in_4736",21,"SALALAH AIRPORT (CARGO)","جوي","مطار صلاله الشحن ",2014,0,2,"Meat and edible meat offal","لحوم وأحشاء وأطراف صالحة للأكل","out"
1509081855316,1509081855316,"in_4737",21,"","جوي","مطار صلاله الشحن ",2014,440138,3,"Fish and crustaceans, molluscs and other aquatic invertebrates","أسمـاك وقشـريـات ، رخويــات وغيرهـا مـن الـلافقريــات المـائـية","out"
1509081855316,1509081855316,"in_4738",21,"","جوي","مطار صلاله الشحن ",2014,495,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin,not elsewhere specified or included","ألبان ومنتجات صناعة الألبان ؛ بيض طيور ؛ عسل طبيعي ؛ منتجات صالحة للأكل من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4739",21,"","جوي","مطار صلاله الشحن ",2014,0,5,"Products of animal origin,not elsewhere specified or included ","منتجات أخر من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4740",21,"","جوي","مطار صلاله الشحن ",2014,0,7,"Edible vegetables and certain roots and tubers","خضر ونباتات وجذور ودرنات غذائية ، صالحة للأكل ","out"
1509081855316,1509081855316,"in_4741",21,"","جوي","مطار صلاله الشحن ",2014,600,8,"Edible fruit and nuts; peel of citrus fruit or melons","فواكه وأثمار صالحة للأكل ؛ قشور حمضيات وقشور بطيخ أو شمام ","out"
1509081855316,1509081855316,"in_4742",21,"","جوي","مطار صلاله الشحن ",2014,230,13,"Lac; gums, resins and other vegetable saps and extracts","صمغ اللك ؛ صموغ وراتنجات وغيرها من عصارات وخلاصات نباتية ","out"
1509081855316,1509081855316,"in_4743",21,"","جوي","مطار صلاله الشحن ",2014,100,14,"Vegetable plaiting materials; vegetable products not elsewhere specified or included","مواد ضفر نباتية ؛ منتجات أخر من أصل نباتي غير مذكور ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4744",21,"","جوي","مطار صلاله الشحن ",2014,0,16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates","محضرات لحوم وأسماك أو قشريات أو رخويات أو لافقريات مائية أخر ","out"
1509081855316,1509081855316,"in_4745",21,"","جوي","مطار صلاله الشحن ",2014,1385,17,"Sugars and sugar confectionery","سكر ومصنوعات سكرية ","out"
1509081855316,1509081855316,"in_4746",21,"","جوي","مطار صلاله الشحن ",2014,0,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement","ملح ؛ كبريت ؛ أتربة  وأحجار ؛ جص ؛ كلس وأسمنت ","out"
1509081855316,1509081855316,"in_4747",21,"","جوي","مطار صلاله الشحن ",2014,0,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","وقود معدني ، زيوت معدنية ومنتجات تقطيرها ؛ مواد قارية ؛ شموع معدنية","out"
1509081855316,1509081855316,"in_4748",21,"","جوي","مطار صلاله الشحن ",2014,59367,30,"Pharmaceutical products","منتجات الصيدلية ","out"
1509081855316,1509081855316,"in_4749",21,"","جوي","مطار صلاله الشحن ",2014,4497,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations","زيوت عطرية ومستخلصات مواد راتنجية (رزينويد) ؛ محضرات عطور أو تطرية (كوزماتيك) أو تجميل (تواليت)","out"
1509081855316,1509081855316,"in_4750",21,"","جوي","مطار صلاله الشحن ",2014,0,39,"Plastics and articles thereof"," لدائـــــــــــــــــن ومصنوعاتهــــــــــــــــــــا","out"
1509081855316,1509081855316,"in_4751",21,"","جوي","مطار صلاله الشحن ",2014,0,40,"Rubber and articles thereof","مطـاط ومصنوعـاته ","out"
1509081855316,1509081855316,"in_4752",21,"","جوي","مطار صلاله الشحن ",2014,0,41,"Raw hides and skins (other than furskins) and leather","صلال وجلود خام (عدا جلود الفراء) وجلود مدبوغة","out"
1509081855316,1509081855316,"in_4753",21,"","جوي","مطار صلاله الشحن ",2014,0,44,"Wood and articles of wood; wood charcoal","خشب ومصنوعاته ؛ فحم خشبي","out"
1509081855316,1509081855316,"in_4754",21,"","جوي","مطار صلاله الشحن ",2014,0,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard","ورق وورق مقوى (كرتون) ؛ مصنوعات من عجينة السيليلوز أو من ورق أو من ورق مقوى ","out"
1509081855316,1509081855316,"in_4755",21,"","جوي","مطار صلاله الشحن ",2014,0,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","كتب ، صحف ، صور وغيرها من منتجات الطباعة والنشر ؛ مخطوطاتن يدوية ، مستنسخات وتصاميم ","out"
1509081855316,1509081855316,"in_4756",21,"","جوي","مطار صلاله الشحن ",2014,0,61,"Articles of apparel and clothing accessories, knitted or crocheted","ألبسة وتوابع ألبسة من مصنرات أو كروشية ","out"
1509081855316,1509081855316,"in_4757",21,"","جوي","مطار صلاله الشحن ",2014,0,62,"Articles of apparel and clothing accessories, not knitted or crocheted","ألبسة وتوابع ألبسة ، من غير المصنرات أو الكروشية","out"
1509081855316,1509081855316,"in_4758",21,"","جوي","مطار صلاله الشحن ",2014,0,63,"Other made up textile articles; sets; worn clothing and worn textile articles; rags","أصناف أخر جاهزة من مواد نسجية ؛ مجموعات (أطقم ) ؛ ألبسة مستعملة وأصناف نسجية مستعملة ؛ أسمال وخرق","out"
1509081855316,1509081855316,"in_4759",21,"","جوي","مطار صلاله الشحن ",2014,0,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","مظلات مطر ، مظلات شمس ، عصي ، عصي بقاعدة ، سياط ، وسياط الفروسية ، وأجزاء هذه الأصناف ","out"
1509081855316,1509081855316,"in_4760",21,"","جوي","مطار صلاله الشحن ",2014,187,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials","مصنوعات من حجر أو جص أو إسمنت أو حرير صخري (اسبستوس) أو ميكا أو من مواد مماثلة ","out"
1509081855316,1509081855316,"in_4761",21,"","جوي","مطار صلاله الشحن ",2014,0,69,"Ceramic products","منتجــات مــن خـــزف ","out"
1509081855316,1509081855316,"in_4762",21,"","جوي","مطار صلاله الشحن ",2014,51150,71," Natural or cultured pearls, precious or semi-precious stones precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","لؤلؤ طبيعي أو مستنبت ، أحجار كريمة أوشبه كريمة ، معادن ثمينة ، معادن عادية مكسوة بقشرة من معادن ثمينة ، مصنوعات من هذه المواد ؛ حلي الغواية (مقلدة ) ؛ نقود","out"
1509081855316,1509081855316,"in_4763",21,"","جوي","مطار صلاله الشحن ",2014,0,98,"Commodities Subject to Special Provisions","سلع ذات إحكام خاصة","out"
1509081855316,1509081855316,"in_4764",13,"AL.WAJAJAH ","بري","الوجاجه ",2014,14540,1,"Live animals","حيوانات حية","out"
1509081855316,1509081855316,"in_4765",13,"","بري","الوجاجه ",2014,7178082,2,"Meat and edible meat offal","لحوم وأحشاء وأطراف صالحة للأكل","out"
1509081855316,1509081855316,"in_4766",13,"","بري","الوجاجه ",2014,4772813,3,"Fish and crustaceans, molluscs and other aquatic invertebrates","أسمـاك وقشـريـات ، رخويــات وغيرهـا مـن الـلافقريــات المـائـية","out"
1509081855316,1509081855316,"in_4767",13,"","بري","الوجاجه ",2014,23890608,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin,not elsewhere specified or included","ألبان ومنتجات صناعة الألبان ؛ بيض طيور ؛ عسل طبيعي ؛ منتجات صالحة للأكل من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4768",13,"","بري","الوجاجه ",2014,10346,5,"Products of animal origin,not elsewhere specified or included ","منتجات أخر من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4769",13,"","بري","الوجاجه ",2014,26918,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","اشجار ونباتات أخر حية ؛ بصيلات وبصلات وجذور وما شابهها ؛ ازهار مقطوفة واغصان مورقة للزينة","out"
1509081855316,1509081855316,"in_4770",13,"","بري","الوجاجه ",2014,15351997,7,"Edible vegetables and certain roots and tubers","خضر ونباتات وجذور ودرنات غذائية ، صالحة للأكل ","out"
1509081855316,1509081855316,"in_4771",13,"","بري","الوجاجه ",2014,3298191,8,"Edible fruit and nuts; peel of citrus fruit or melons","فواكه وأثمار صالحة للأكل ؛ قشور حمضيات وقشور بطيخ أو شمام ","out"
1509081855316,1509081855316,"in_4772",13,"","بري","الوجاجه ",2014,137182,9,"Coffee, tea, mate and spices","بن وشاي ومته وبهارات وتوابل ","out"
1509081855316,1509081855316,"in_4773",13,"","بري","الوجاجه ",2014,0,10,"Cereals","حبوب","out"
1509081855316,1509081855316,"in_4774",13,"","بري","الوجاجه ",2014,634520,11,"Products of the milling industry; malt; starches; inulin; wheat gluten","منتجات مطاحن ؛ شعير ناشط (مالت) ؛ نشاء حبوب أو جذور أو درنات ؛ إينولين ؛ دابوق القمح (جلوتين) ","out"
1509081855316,1509081855316,"in_4775",13,"","بري","الوجاجه ",2014,63970,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","حبوب وبذور وأثمار زيتية ؛ حبوب وبذور وأثمار منوعة ؛ نباتات للصناعة  أو للطب ؛ قش وعلف ","out"
1509081855316,1509081855316,"in_4776",13,"","بري","الوجاجه ",2014,0,13,"Lac; gums, resins and other vegetable saps and extracts","صمغ اللك ؛ صموغ وراتنجات وغيرها من عصارات وخلاصات نباتية ","out"
1509081855316,1509081855316,"in_4777",13,"","بري","الوجاجه ",2014,0,14,"Vegetable plaiting materials; vegetable products not elsewhere specified or included","مواد ضفر نباتية ؛ منتجات أخر من أصل نباتي غير مذكور ولا داخلة في مكان آخر ","out"
1509081855316,1509081855316,"in_4778",13,"","بري","الوجاجه ",2014,21857625,15,"Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","شحوم ودهون وزيوت حيوانية أو نباتية ومنتجات تفككها ؛ دهون غذائية محضرة ؛  شموع من أصل حيوان أو نباتي ","out"
1509081855316,1509081855316,"in_4779",13,"","بري","الوجاجه ",2014,105082,16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates","محضرات لحوم وأسماك أو قشريات أو رخويات أو لافقريات مائية أخر ","out"
1509081855316,1509081855316,"in_4780",13,"","بري","الوجاجه ",2014,45593,17,"Sugars and sugar confectionery","سكر ومصنوعات سكرية ","out"
1509081855316,1509081855316,"in_4781",13,"","بري","الوجاجه ",2014,19067,18,"Cocoa and cocoa preparations","كاكاو ومحضراته ","out"
1509081855316,1509081855316,"in_4782",13,"","بري","الوجاجه ",2014,12907109,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products","محضرات أساسها الحبوب أو الدقيق أو النشا أو الحليب ؛ فطائر","out"
1509081855316,1509081855316,"in_4783",13,"","بري","الوجاجه ",2014,1477954,20,"Prepsrations of vegetables, fruit, nuts or other parts of plants","محضرات خضر ، فواكه وأثمار أو محضرات من اجزاء أخرى من النباتات ","out"
1509081855316,1509081855316,"in_4784",13,"","بري","الوجاجه ",2014,3824884,21,"Miscellaneous edible preparations","محضرات غذائية منوعة ","out"
1509081855316,1509081855316,"in_4785",13,"","بري","الوجاجه ",2014,73166,22,"Beverages, spirits and vinegar","مشروبات، سوائل كحولية وخل ","out"
1509081855316,1509081855316,"in_4786",13,"","بري","الوجاجه ",2014,128881,23,"Residues and waste from the food industries; prepared animal fodder","بقايا ونفايات صناعات الأغذية  أغذية محضرة للحيوانات ","out"
1509081855316,1509081855316,"in_4787",13,"","بري","الوجاجه ",2014,12225,24,"Tobacco and manufactured tobacco substitutes","تبغ وأبدال تبغ مصنعة ","out"
1509081855316,1509081855316,"in_4788",13,"","بري","الوجاجه ",2014,4654781,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement","ملح ؛ كبريت ؛ أتربة  وأحجار ؛ جص ؛ كلس وأسمنت ","out"
1509081855316,1509081855316,"in_4789",13,"","بري","الوجاجه ",2014,3152499,26,"Ores, slag and ash","خامات معادن ، خبث ورماد ","out"
1509081855316,1509081855316,"in_4790",13,"","بري","الوجاجه ",2014,19128919,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","وقود معدني ، زيوت معدنية ومنتجات تقطيرها ؛ مواد قارية ؛ شموع معدنية","out"
1509081855316,1509081855316,"in_4791",13,"","بري","الوجاجه ",2014,8571140,28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals,of radioactive elements or of isotopes","منتجات كيماوية غير عضوية ؛ مركبات عضوية أو غير عضوية من معادن ثمينة أو من معادن أتربه نادرة أو من عناصر مشعة أو من نظائر ايزوتوب ","out"
1509081855316,1509081855316,"in_4792",13,"","بري","الوجاجه ",2014,3196377,29,"Organic chemicals","منتجات كيماوية عضوية","out"
1509081855316,1509081855316,"in_4793",13,"","بري","الوجاجه ",2014,145126,30,"Pharmaceutical products","منتجات الصيدلية ","out"
1509081855316,1509081855316,"in_4794",13,"","بري","الوجاجه ",2014,8892,31,"Fertilisers"," اسمدة","out"
1509081855316,1509081855316,"in_4795",13,"","بري","الوجاجه ",2014,1161494,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks ","خلاصات للدباغة والصباغة ؛ مواد دابغة ومشتقاتها أصباغ ، ألوان سطحية (بيجمنت) ومواد ملونة أخر ؛ دهانات وورنيش ؛ معاجين ؛ حبر","out"
1509081855316,1509081855316,"in_4796",13,"","بري","الوجاجه ",2014,2710722,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations","زيوت عطرية ومستخلصات مواد راتنجية (رزينويد) ؛ محضرات عطور أو تطرية (كوزماتيك) أو تجميل (تواليت)","out"
1509081855316,1509081855316,"in_4797",13,"","بري","الوجاجه ",2014,4566916,34,"Soap, organic surface-active agents, washing preparations,lubricating preparations, artificial waxes, prepared waxes polishing or scouring preparations, candles and similar articles, modelling pastes, "" dental waxes, and dental preparations with a basis o"," صابون، وعوامل سطح عضوية (غواسل عضوية)  ومحضرات غسيل ومحضرات تشحيم وشموع اصطناعية  وشموع محضرة ومحضرات صقل أو تلميع وشموع إضاءة وأصناف مماثلة  ومعاجين لصنع النماذج وشموع طب الأسنان ومحضرات طب الأسنان أساسها الجص","out"
1509081855316,1509081855316,"in_4798",13,"","بري","الوجاجه ",2014,8480,35,"Albumlnoidal substances; modified starches; glues; enzymes","مواد زلالية ؛ منتجات أساسها النشا المعدل ؛ غراء ؛ انزيمات ","out"
1509081855316,1509081855316,"in_4799",13,"","بري","الوجاجه ",2014,0,36,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations","   بارود ومتفجرات؛ منتجات نارية فنية؛ ثقاب؛ خلائط معدنية لإحداث الاشتعال؛ مواد لهوب، محضرة","out"
1509081855316,1509081855316,"in_4800",13,"","بري","الوجاجه ",2014,24283,37,"Photographic or cinematographic goods","منتجات تصوير فوتوغرافي أو سينمائي","out"
1509081855316,1509081855316,"in_4801",13,"","بري","الوجاجه ",2014,2627865,38,"Miscellaneous chemical products","منتجــــــات كيماويــــــــة منوعـــــــة","out"
1509081855316,1509081855316,"in_4802",13,"","بري","الوجاجه ",2014,33831958,39,"Plastics and articles thereof"," لدائـــــــــــــــــن ومصنوعاتهــــــــــــــــــــا","out"
1509081855316,1509081855316,"in_4803",13,"","بري","الوجاجه ",2014,162140,40,"Rubber and articles thereof","مطـاط ومصنوعـاته ","out"
1509081855316,1509081855316,"in_4804",13,"","بري","الوجاجه ",2014,243600,41,"Raw hides and skins (other than furskins) and leather","صلال وجلود خام (عدا جلود الفراء) وجلود مدبوغة","out"
1509081855316,1509081855316,"in_4805",13,"","بري","الوجاجه ",2014,630,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","مصنوعات من جلد ؛ أصناف عدة الحيوانات والسراجة ؛ لوازم السفر ؛ حقائب يدوية وأوعية مماثلة لها ؛ مصنوعات من مصارين الحيوانات (عدا مصارين دودة القز) ","out"
1509081855316,1509081855316,"in_4806",13,"","بري","الوجاجه ",2014,6810,43,"Furskins and artificial fur; manufactures thereof","جلود بفراء طبيعية ، وفراء مقلدة (اصطناعية) ؛ مصنوعاتها ","out"
1509081855316,1509081855316,"in_4807",13,"","بري","الوجاجه ",2014,426580,44,"Wood and articles of wood; wood charcoal","خشب ومصنوعاته ؛ فحم خشبي","out"
1509081855316,1509081855316,"in_4808",13,"","بري","الوجاجه ",2014,1870,45,"Cork and articles of cork","فليــن ومصنوعــاتـه ","out"
1509081855316,1509081855316,"in_4809",13,"","بري","الوجاجه ",2014,6812,46,"Msnufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","مصنوعات من القش أو الحلفا أو غيرها من مواد الضفر ؛ أصناف صناعتي الحصر والسلال ","out"
1509081855316,1509081855316,"in_4810",13,"","بري","الوجاجه ",2014,554107,47,"Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","عجائن من خشب أو مواد ليفية سليلوزية أخر ؛ ورق و ورق مقوى (نفايا وفضلات ) بغرض إعادة التصنيع ","out"
1509081855316,1509081855316,"in_4811",13,"","بري","الوجاجه ",2014,5628853,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard","ورق وورق مقوى (كرتون) ؛ مصنوعات من عجينة السيليلوز أو من ورق أو من ورق مقوى ","out"
1509081855316,1509081855316,"in_4812",13,"","بري","الوجاجه ",2014,34863,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","كتب ، صحف ، صور وغيرها من منتجات الطباعة والنشر ؛ مخطوطاتن يدوية ، مستنسخات وتصاميم ","out"
1509081855316,1509081855316,"in_4813",13,"","بري","الوجاجه ",2014,0,50,"silk","حرير طبيعي","out"
1509081855316,1509081855316,"in_4814",13,"","بري","الوجاجه ",2014,0,51,"Wool , fine or coarse animal hair; horsehair yarn and woven fabric","صوف ، وبر حيوان ناعم أو خشن ، خيوط وأقمشة منسوجة من شعر الخيل ","out"
1509081855316,1509081855316,"in_4815",13,"","بري","الوجاجه ",2014,377920,52,"Cotton","قطن","out"
1509081855316,1509081855316,"in_4816",13,"","بري","الوجاجه ",2014,812290,54,"Man-made filaments; strip and the like of man-made textile materials","شعيـرات تـركيبيـة أو أصطنـاعيـة؛ قدد و أشكال مماثلة من مواد نسجية تركيبية أو اصطناعية","out"
1509081855316,1509081855316,"in_4817",13,"","بري","الوجاجه ",2014,578609,55,"Man-made staple fibres","أليـاف تركيبيـة أو أصطنــاعيـة غير مستمرة ","out"
1509081855316,1509081855316,"in_4818",13,"","بري","الوجاجه ",2014,5,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","حشـو ، لبـاد ولا منسـوجات ؛ خيوط خـاصة ؛ خيوط حزم وحبـال وأمراس وأصناف مصنوعة منها ","out"
1509081855316,1509081855316,"in_4819",13,"","بري","الوجاجه ",2014,12476,57,"Carpets and other textile floor coverings","سجــاد وأغطيـة أرضيـات أخــر مـن مـواد نسجـية ","out"
1509081855316,1509081855316,"in_4820",13,"","بري","الوجاجه ",2014,121956,58,"Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","أقمشة منسوجة خاصة ؛ أقمشة ذات خمل ""أوبار"" من مواد نسجية ؛ مسننات (دانتيلا) ؛ ديابيج ؛ أصناف عقادة ؛ مطرزات ","out"
1509081855316,1509081855316,"in_4821",13,"","بري","الوجاجه ",2014,0,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","نسج مشربة أو مطلية أو مغطاه أو منضدة ؛ أصناف نسجية للأستخدام التقني أو الصناعي ","out"
1509081855316,1509081855316,"in_4822",13,"","بري","الوجاجه ",2014,31231,60,"Knitted or crocheted fabrics","أقمشة مصنـرة أو كـروشـية","out"
1509081855316,1509081855316,"in_4823",13,"","بري","الوجاجه ",2014,21948,61,"Articles of apparel and clothing accessories, knitted or crocheted","ألبسة وتوابع ألبسة من مصنرات أو كروشية ","out"
1509081855316,1509081855316,"in_4824",13,"","بري","الوجاجه ",2014,27834,62,"Articles of apparel and clothing accessories, not knitted or crocheted","ألبسة وتوابع ألبسة ، من غير المصنرات أو الكروشية","out"
1509081855316,1509081855316,"in_4825",13,"","بري","الوجاجه ",2014,1570022,63,"Other made up textile articles; sets; worn clothing and worn textile articles; rags","أصناف أخر جاهزة من مواد نسجية ؛ مجموعات (أطقم ) ؛ ألبسة مستعملة وأصناف نسجية مستعملة ؛ أسمال وخرق","out"
1509081855316,1509081855316,"in_4826",13,"","بري","الوجاجه ",2014,59807,64,"Footwear, gaiters and the like; parts of such articles","أحذية وطماقات وما يماثلها ؛ أجزاء هذه الأصناف ","out"
1509081855316,1509081855316,"in_4827",13,"","بري","الوجاجه ",2014,70,65,"Headgear and parts thereof","أغطيــة رأس وأجزاؤهــا","out"
1509081855316,1509081855316,"in_4828",13,"","بري","الوجاجه ",2014,0,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","مظلات مطر ، مظلات شمس ، عصي ، عصي بقاعدة ، سياط ، وسياط الفروسية ، وأجزاء هذه الأصناف ","out"
1509081855316,1509081855316,"in_4829",13,"","بري","الوجاجه ",2014,0,67,"Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","ريش وزغب محضران وأصناف مصنوعة منها ؛ أزهار أصطناعية ؛ أصناف من شعر بشري ","out"
1509081855316,1509081855316,"in_4830",13,"","بري","الوجاجه ",2014,8280958,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials","مصنوعات من حجر أو جص أو إسمنت أو حرير صخري (اسبستوس) أو ميكا أو من مواد مماثلة ","out"
1509081855316,1509081855316,"in_4831",13,"","بري","الوجاجه ",2014,12025637,69,"Ceramic products","منتجــات مــن خـــزف ","out"
1509081855316,1509081855316,"in_4832",13,"","بري","الوجاجه ",2014,2498643,70,"Glass and glassware","زجـــــاج ومصنوعـــاته ","out"
1509081855316,1509081855316,"in_4833",13,"","بري","الوجاجه ",2014,3111270,71," Natural or cultured pearls, precious or semi-precious stones precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","لؤلؤ طبيعي أو مستنبت ، أحجار كريمة أوشبه كريمة ، معادن ثمينة ، معادن عادية مكسوة بقشرة من معادن ثمينة ، مصنوعات من هذه المواد ؛ حلي الغواية (مقلدة ) ؛ نقود","out"
1509081855316,1509081855316,"in_4834",13,"","بري","الوجاجه ",2014,43647370,72,"Iron and steel","الحديد والصلب (فولاذ) ","out"
1509081855316,1509081855316,"in_4835",13,"","بري","الوجاجه ",2014,78900113,73,"Articles of iron or steel","مصنوعات من حديد أو صب (فولاذ) ","out"
1509081855316,1509081855316,"in_4836",13,"","بري","الوجاجه ",2014,1202336,74,"Copper and articles thereof","نحـــاس ومصنـــوعــاتـــه ","out"
1509081855316,1509081855316,"in_4837",13,"","بري","الوجاجه ",2014,34596,75,"Nickel and articles thereof","نيكــــــل ومصنوعاتــــــــــــه ","out"
1509081855316,1509081855316,"in_4838",13,"","بري","الوجاجه ",2014,37921294,76,"Aluminium and articles thereof","ألومنيـــــــــوم ومصنوعاتــــــــــــه ","out"
1509081855316,1509081855316,"in_4839",13,"","بري","الوجاجه ",2014,14882,78,"Lead and articles thereof","رصـــاص ومصنوعاتــة","out"
1509081855316,1509081855316,"in_4840",13,"","بري","الوجاجه ",2014,29808,79,"Zinc and articles thereof","زنك ( توتياء ) ومصنوعاته","out"
1509081855316,1509081855316,"in_4841",13,"","بري","الوجاجه ",2014,4056,80,"Tin and articles thereof","قصــديــر ومصنوعــاتــــة ","out"
1509081855316,1509081855316,"in_4842",13,"","بري","الوجاجه ",2014,4304,81,"Other base metals; cermets; articles thereof","معادن عادية أخر ؛ خلائط خزفية معدنية (سيرميت) ؛ مصنوعاتها","out"
1509081855316,1509081855316,"in_4843",13,"","بري","الوجاجه ",2014,6779,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","عدد وأدوات سكاكين وملاعق وشوك ، من معادن عادية ؛ أجزاؤها من معادن عادية ","out"
1509081855316,1509081855316,"in_4844",13,"","بري","الوجاجه ",2014,52643,83,"Miscellaneous articles of base metal","أصناف متنوعة من معادن عادية","out"
1509081855316,1509081855316,"in_4845",13,"","بري","الوجاجه ",2014,31337,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","مفاعلات نووية ومراجل وآلات وأجهزة وأدوات آلية ؛ أجزاؤها ","out"
1509081855316,1509081855316,"in_4846",13,"","بري","الوجاجه ",2014,41240745,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles","آلات وأجهزة ومعدات كهربائية وأجزاؤها ؛ أجهزة تسجيل وإذاعة الصوت ، وأجهزة تسجيل وإذاعة الصوت والصورة في الإذاعة المرئية ( تلفزيون) وأجزاء ولوازم هذه الأجهزة ","out"
1509081855316,1509081855316,"in_4847",13,"","بري","الوجاجه ",2014,4005,86,"Railway or tramway locomotives, rolling-stock and parts thereof; rallway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","قاطرات وعربات ومعدات للسكك الحديدية أو ما يماثلها وأجزاؤها مثبتات ولوازم خطوط السكك الحديدية وأجزاؤها؛ أجهزة إشارة آلية (بما فيها كهروآليه) لطرق الموصلات من جميع الأنواع","out"
1509081855316,1509081855316,"in_4848",13,"","بري","الوجاجه ",2014,1550,89,"Ships, boats and floating structures","سفن وقوارب ومنشآت عائمة ","out"
1509081855316,1509081855316,"in_4849",13,"","بري","الوجاجه ",2014,69717,90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","أدوات وأجهزة للبصريات أو للتصوير الفوتوغرافي أو السينمائي أو للقياس أو للفحص والضبط الدقيق ، أدوات وأجهزة للطب أو الجراحة ؛ أجزاء ولوازم هذه الأدوات والأجهزة ","out"
1509081855316,1509081855316,"in_4850",13,"","بري","الوجاجه ",2014,0,92,"Musical instruments; parts and accessories of such articles","أدوات موسيقية ؛ أجزاؤها ولوازمها","out"
1509081855316,1509081855316,"in_4851",13,"","بري","الوجاجه ",2014,5975750,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and Iighting fittings, not elsewhere specified or included;illuminated signs, illuminated name-plates and the like; prefabricated buildings","أثاث ؛ أصناف أسرة (حشايا ، حوامل حشايا ، وسائد وأصناف محشوة مماثلة ) ؛ أجهزة إنارة غير مذكورة ولا داخلة في مكان آخر ؛ إشارات مضيئة ولوحات إعلانية أو إرشادية مضيئة وأصناف مماثلة ؛ مباني مسبقة الصنع ","out"
1509081855316,1509081855316,"in_4852",13,"","بري","الوجاجه ",2014,13162,95,"Toys, games and sports requisites; parts and accessories thereof","لعب اطفال وأصناف للتسلية أو للرياضة ، اجزاؤها ولوازمها ","out"
1509081855316,1509081855316,"in_4853",13,"","بري","الوجاجه ",2014,296584,96,"Miscellanous manufactured articles","مصنوعــات متنوعــة ","out"
